Unit Serial No : 240-IM0P2424-EU
Integration Time : 10 ms
Time Average: 10
Binning Average: 2
FFT Smoothing: 0%
Project Name : RPS900-R 
Sample Name :  SM240-IMOP2424-EU
Measurement No : 1
Measurement Time : 06/03/2019   14:46:26

Wavelength(nm)	Wavenumber(1/cm)	Transmittance(%)
565.0000      	17699.1150    	6.21688       
566.0000      	17667.8445    	6.17958       
567.0000      	17636.6843    	6.13840       
568.0000      	17605.6338    	6.11383       
569.0000      	17574.6924    	6.12922       
570.0000      	17543.8596    	6.14755       
571.0000      	17513.1349    	6.14300       
572.0000      	17482.5175    	6.19263       
573.0000      	17452.0070    	6.22387       
574.0000      	17421.6028    	6.25689       
575.0000      	17391.3043    	6.27118       
576.0000      	17361.1111    	6.33452       
577.0000      	17331.0225    	6.40329       
578.0000      	17301.0381    	6.45255       
579.0000      	17271.1572    	6.54942       
580.0000      	17241.3793    	6.66576       
581.0000      	17211.7040    	6.75350       
582.0000      	17182.1306    	6.87518       
583.0000      	17152.6587    	6.94520       
584.0000      	17123.2877    	7.05351       
585.0000      	17094.0171    	7.20875       
586.0000      	17064.8464    	7.33910       
587.0000      	17035.7751    	7.40677       
588.0000      	17006.8027    	7.52505       
589.0000      	16977.9287    	7.65519       
590.0000      	16949.1525    	7.77012       
591.0000      	16920.4738    	7.88600       
592.0000      	16891.8919    	8.00843       
593.0000      	16863.4064    	8.05652       
594.0000      	16835.0168    	8.08768       
595.0000      	16806.7227    	8.13005       
596.0000      	16778.5235    	8.17684       
597.0000      	16750.4188    	8.26555       
598.0000      	16722.4080    	8.34766       
599.0000      	16694.4908    	8.34840       
600.0000      	16666.6667    	8.38632       
601.0000      	16638.9351    	8.35413       
602.0000      	16611.2957    	8.39551       
603.0000      	16583.7479    	8.38523       
604.0000      	16556.2914    	8.37945       
605.0000      	16528.9256    	8.34256       
606.0000      	16501.6502    	8.36697       
607.0000      	16474.4646    	8.34308       
608.0000      	16447.3684    	8.35317       
609.0000      	16420.3612    	8.41333       
610.0000      	16393.4426    	8.43774       
611.0000      	16366.6121    	8.45105       
612.0000      	16339.8693    	8.39135       
613.0000      	16313.2137    	8.35396       
614.0000      	16286.6450    	8.36537       
615.0000      	16260.1626    	8.37845       
616.0000      	16233.7662    	8.41915       
617.0000      	16207.4554    	8.44262       
618.0000      	16181.2298    	8.40930       
619.0000      	16155.0889    	8.43756       
620.0000      	16129.0323    	8.48663       
621.0000      	16103.0596    	8.48386       
622.0000      	16077.1704    	8.39795       
623.0000      	16051.3644    	8.38588       
624.0000      	16025.6410    	8.46863       
625.0000      	16000.0000    	8.54195       
626.0000      	15974.4409    	8.55327       
627.0000      	15948.9633    	8.56282       
628.0000      	15923.5669    	8.56997       
629.0000      	15898.2512    	8.57730       
630.0000      	15873.0159    	8.52923       
631.0000      	15847.8605    	8.54873       
632.0000      	15822.7848    	8.56022       
633.0000      	15797.7883    	8.58437       
634.0000      	15772.8707    	8.62306       
635.0000      	15748.0315    	8.74487       
636.0000      	15723.2704    	8.77188       
637.0000      	15698.5871    	8.77284       
638.0000      	15673.9812    	8.73471       
639.0000      	15649.4523    	8.75432       
640.0000      	15625.0000    	8.76618       
641.0000      	15600.6240    	8.75041       
642.0000      	15576.3240    	8.79280       
643.0000      	15552.0995    	8.92437       
644.0000      	15527.9503    	8.98224       
645.0000      	15503.8760    	8.99329       
646.0000      	15479.8762    	9.05122       
647.0000      	15455.9505    	9.07559       
648.0000      	15432.0988    	9.08105       
649.0000      	15408.3205    	9.14416       
650.0000      	15384.6154    	9.27839       
651.0000      	15360.9831    	9.30257       
652.0000      	15337.4233    	9.33358       
653.0000      	15313.9357    	9.36602       
654.0000      	15290.5199    	9.44146       
655.0000      	15267.1756    	9.48986       
656.0000      	15243.9024    	9.56318       
657.0000      	15220.7002    	9.63412       
658.0000      	15197.5684    	9.66315       
659.0000      	15174.5068    	9.72736       
660.0000      	15151.5152    	9.84853       
661.0000      	15128.5930    	9.89707       
662.0000      	15105.7402    	9.95187       
663.0000      	15082.9563    	9.99613       
664.0000      	15060.2410    	10.05624      
665.0000      	15037.5940    	10.14450      
666.0000      	15015.0150    	10.12637      
667.0000      	14992.5037    	10.09350      
668.0000      	14970.0599    	10.09484      
669.0000      	14947.6831    	10.10745      
670.0000      	14925.3731    	10.12629      
671.0000      	14903.1297    	10.13976      
672.0000      	14880.9524    	10.22412      
673.0000      	14858.8410    	10.26196      
674.0000      	14836.7953    	10.24251      
675.0000      	14814.8148    	10.22761      
676.0000      	14792.8994    	10.17986      
677.0000      	14771.0487    	10.23606      
678.0000      	14749.2625    	10.22891      
679.0000      	14727.5405    	10.26565      
680.0000      	14705.8824    	10.20705      
681.0000      	14684.2878    	10.16591      
682.0000      	14662.7566    	10.13134      
683.0000      	14641.2884    	10.10747      
684.0000      	14619.8830    	10.14449      
685.0000      	14598.5401    	10.14314      
686.0000      	14577.2595    	10.09497      
687.0000      	14556.0408    	10.01066      
688.0000      	14534.8837    	9.95528       
689.0000      	14513.7881    	9.84510       
690.0000      	14492.7536    	9.90914       
691.0000      	14471.7800    	10.00043      
692.0000      	14450.8671    	9.97733       
693.0000      	14430.0144    	9.95675       
694.0000      	14409.2219    	9.89479       
695.0000      	14388.4892    	9.82526       
696.0000      	14367.8161    	9.79681       
697.0000      	14347.2023    	9.79088       
698.0000      	14326.6476    	9.79416       
699.0000      	14306.1516    	9.76520       
700.0000      	14285.7143    	9.69183       
701.0000      	14265.3352    	9.66041       
702.0000      	14245.0142    	9.65588       
703.0000      	14224.7511    	9.67351       
704.0000      	14204.5455    	9.65315       
705.0000      	14184.3972    	9.68267       
706.0000      	14164.3059    	9.47596       
707.0000      	14144.2716    	9.38766       
708.0000      	14124.2938    	9.38508       
709.0000      	14104.3724    	9.40139       
710.0000      	14084.5070    	9.38795       
711.0000      	14064.6976    	9.38211       
712.0000      	14044.9438    	9.37665       
713.0000      	14025.2454    	9.38607       
714.0000      	14005.6022    	9.39874       
715.0000      	13986.0140    	9.40107       
716.0000      	13966.4804    	9.42495       
717.0000      	13947.0014    	9.42356       
718.0000      	13927.5766    	9.40963       
719.0000      	13908.2058    	9.53021       
720.0000      	13888.8889    	9.71874       
721.0000      	13869.6255    	9.87751       
722.0000      	13850.4155    	9.83905       
723.0000      	13831.2586    	9.86573       
724.0000      	13812.1547    	9.98841       
725.0000      	13793.1034    	10.00265      
726.0000      	13774.1047    	10.16823      
727.0000      	13755.1582    	10.26640      
728.0000      	13736.2637    	10.26740      
729.0000      	13717.4211    	10.27924      
730.0000      	13698.6301    	10.32175      
731.0000      	13679.8906    	10.53953      
732.0000      	13661.2022    	10.66757      
733.0000      	13642.5648    	10.84960      
734.0000      	13623.9782    	11.00664      
735.0000      	13605.4422    	11.05229      
736.0000      	13586.9565    	11.13295      
737.0000      	13568.5210    	11.25793      
738.0000      	13550.1355    	11.64933      
739.0000      	13531.7997    	11.82157      
740.0000      	13513.5135    	12.01800      
741.0000      	13495.2767    	12.29574      
742.0000      	13477.0889    	12.42529      
743.0000      	13458.9502    	12.66445      
744.0000      	13440.8602    	13.00604      
745.0000      	13422.8188    	13.38969      
746.0000      	13404.8257    	13.58282      
747.0000      	13386.8809    	13.67998      
748.0000      	13368.9840    	14.01901      
749.0000      	13351.1348    	14.40536      
750.0000      	13333.3333    	14.81582      
751.0000      	13315.5792    	14.91894      
752.0000      	13297.8723    	15.15561      
753.0000      	13280.2125    	15.75617      
754.0000      	13262.5995    	16.27020      
755.0000      	13245.0331    	16.61179      
756.0000      	13227.5132    	16.78166      
757.0000      	13210.0396    	17.16769      
758.0000      	13192.6121    	17.50430      
759.0000      	13175.2306    	18.04588      
760.0000      	13157.8947    	18.51055      
761.0000      	13140.6045    	18.82380      
762.0000      	13123.3596    	19.11972      
763.0000      	13106.1599    	19.49347      
764.0000      	13089.0052    	19.71576      
765.0000      	13071.8954    	19.84886      
766.0000      	13054.8303    	20.07705      
767.0000      	13037.8096    	20.31018      
768.0000      	13020.8333    	20.57072      
769.0000      	13003.9012    	20.78331      
770.0000      	12987.0130    	20.88241      
771.0000      	12970.1686    	21.13234      
772.0000      	12953.3679    	21.25964      
773.0000      	12936.6106    	21.55297      
774.0000      	12919.8966    	21.69347      
775.0000      	12903.2258    	21.86673      
776.0000      	12886.5979    	21.79086      
777.0000      	12870.0129    	21.95019      
778.0000      	12853.4704    	22.09928      
779.0000      	12836.9705    	22.38690      
780.0000      	12820.5128    	22.37836      
781.0000      	12804.0973    	22.42696      
782.0000      	12787.7238    	22.46606      
783.0000      	12771.3921    	22.68499      
784.0000      	12755.1020    	22.72716      
785.0000      	12738.8535    	22.73845      
786.0000      	12722.6463    	22.82816      
787.0000      	12706.4803    	22.73697      
788.0000      	12690.3553    	22.80725      
789.0000      	12674.2712    	22.59530      
790.0000      	12658.2278    	22.86889      
791.0000      	12642.2250    	23.02463      
792.0000      	12626.2626    	23.02304      
793.0000      	12610.3405    	22.87245      
794.0000      	12594.4584    	22.83393      
795.0000      	12578.6164    	22.96528      
796.0000      	12562.8141    	23.24983      
797.0000      	12547.0514    	23.46812      
798.0000      	12531.3283    	23.47840      
799.0000      	12515.6446    	23.47449      
800.0000      	12500.0000    	23.29108      
