Unit Serial No : 240-IM0P2424-EU
Integration Time : 10 ms
Time Average: 10
Binning Average: 2
FFT Smoothing: 0%
Project Name : RPS900-R 
Sample Name :  SM240-IMOP2424-EU
Measurement No : 1
Measurement Time : 06/03/2019   14:42:47

Wavelength(nm)	Wavenumber(1/cm)	Transmittance(%)
681.0000      	14684.2878    	34.49255      
682.0000      	14662.7566    	34.30621      
683.0000      	14641.2884    	34.22656      
684.0000      	14619.8830    	34.14035      
685.0000      	14598.5401    	34.05599      
686.0000      	14577.2595    	33.82440      
687.0000      	14556.0408    	33.52634      
688.0000      	14534.8837    	33.46298      
689.0000      	14513.7881    	33.34000      
690.0000      	14492.7536    	33.27078      
691.0000      	14471.7800    	33.16223      
692.0000      	14450.8671    	32.96806      
693.0000      	14430.0144    	32.89067      
694.0000      	14409.2219    	32.71780      
695.0000      	14388.4892    	32.56982      
696.0000      	14367.8161    	32.46537      
697.0000      	14347.2023    	32.25035      
698.0000      	14326.6476    	32.15426      
699.0000      	14306.1516    	31.89970      
700.0000      	14285.7143    	31.77942      
701.0000      	14265.3352    	31.74681      
702.0000      	14245.0142    	31.75268      
703.0000      	14224.7511    	31.64735      
704.0000      	14204.5455    	31.39060      
705.0000      	14184.3972    	31.18440      
706.0000      	14164.3059    	30.93758      
707.0000      	14144.2716    	30.79628      
708.0000      	14124.2938    	30.71489      
709.0000      	14104.3724    	30.60887      
710.0000      	14084.5070    	30.40999      
711.0000      	14064.6976    	30.34558      
712.0000      	14044.9438    	30.21189      
713.0000      	14025.2454    	30.22132      
714.0000      	14005.6022    	30.21949      
715.0000      	13986.0140    	30.26828      
716.0000      	13966.4804    	30.25614      
717.0000      	13947.0014    	30.29481      
718.0000      	13927.5766    	30.43709      
719.0000      	13908.2058    	30.82415      
720.0000      	13888.8889    	31.12838      
721.0000      	13869.6255    	31.39171      
722.0000      	13850.4155    	31.57320      
723.0000      	13831.2586    	31.71221      
724.0000      	13812.1547    	32.06558      
725.0000      	13793.1034    	32.55132      
726.0000      	13774.1047    	33.12223      
727.0000      	13755.1582    	33.36099      
728.0000      	13736.2637    	33.44829      
729.0000      	13717.4211    	33.85300      
730.0000      	13698.6301    	34.40079      
731.0000      	13679.8906    	34.88835      
732.0000      	13661.2022    	35.10936      
733.0000      	13642.5648    	35.65138      
734.0000      	13623.9782    	36.15893      
735.0000      	13605.4422    	36.62567      
736.0000      	13586.9565    	37.21992      
737.0000      	13568.5210    	37.64846      
738.0000      	13550.1355    	38.64056      
739.0000      	13531.7997    	39.52305      
740.0000      	13513.5135    	40.39190      
741.0000      	13495.2767    	41.21859      
742.0000      	13477.0889    	41.75720      
743.0000      	13458.9502    	43.07464      
744.0000      	13440.8602    	44.42334      
745.0000      	13422.8188    	45.62915      
746.0000      	13404.8257    	46.90489      
747.0000      	13386.8809    	47.52921      
748.0000      	13368.9840    	48.94121      
749.0000      	13351.1348    	50.29943      
750.0000      	13333.3333    	52.05548      
751.0000      	13315.5792    	52.90335      
752.0000      	13297.8723    	54.50048      
753.0000      	13280.2125    	56.39239      
754.0000      	13262.5995    	58.34589      
755.0000      	13245.0331    	60.18391      
756.0000      	13227.5132    	61.00433      
757.0000      	13210.0396    	62.65377      
758.0000      	13192.6121    	64.24355      
759.0000      	13175.2306    	66.19212      
760.0000      	13157.8947    	68.18375      
761.0000      	13140.6045    	69.05414      
762.0000      	13123.3596    	70.49753      
763.0000      	13106.1599    	71.83935      
764.0000      	13089.0052    	73.20316      
765.0000      	13071.8954    	73.86516      
766.0000      	13054.8303    	75.03043      
767.0000      	13037.8096    	76.20818      
768.0000      	13020.8333    	77.20443      
769.0000      	13003.9012    	77.95780      
770.0000      	12987.0130    	78.28772      
771.0000      	12970.1686    	79.04469      
772.0000      	12953.3679    	79.71581      
773.0000      	12936.6106    	80.36624      
774.0000      	12919.8966    	80.68737      
775.0000      	12903.2258    	80.86832      
776.0000      	12886.5979    	80.85957      
777.0000      	12870.0129    	81.29086      
778.0000      	12853.4704    	81.92532      
779.0000      	12836.9705    	82.34180      
780.0000      	12820.5128    	82.23602      
781.0000      	12804.0973    	81.92294      
782.0000      	12787.7238    	82.26826      
783.0000      	12771.3921    	82.87508      
784.0000      	12755.1020    	83.19405      
785.0000      	12738.8535    	83.53940      
786.0000      	12722.6463    	83.79408      
787.0000      	12706.4803    	83.77290      
788.0000      	12690.3553    	84.05291      
789.0000      	12674.2712    	84.24033      
790.0000      	12658.2278    	84.51183      
791.0000      	12642.2250    	84.21567      
792.0000      	12626.2626    	83.83401      
793.0000      	12610.3405    	83.57903      
794.0000      	12594.4584    	83.50686      
795.0000      	12578.6164    	83.90350      
796.0000      	12562.8141    	84.43037      
797.0000      	12547.0514    	84.51748      
798.0000      	12531.3283    	84.35515      
799.0000      	12515.6446    	84.08060      
800.0000      	12500.0000    	84.13919      
