Unit Serial No : 240-IM0P2424-EU
Integration Time : 10 ms
Time Average: 10
Binning Average: 2
FFT Smoothing: 0%
Project Name : RPS900-R 
Sample Name :  SM240-IMOP2424-EU
Measurement No : 1
Measurement Time : 06/03/2019   14:49:20

Wavelength(nm)	Wavenumber(1/cm)	Transmittance(%)
699.0000      	14306.1516    	47.00832      
700.0000      	14285.7143    	47.04601      
701.0000      	14265.3352    	46.94864      
702.0000      	14245.0142    	46.75905      
703.0000      	14224.7511    	46.59174      
704.0000      	14204.5455    	46.31976      
705.0000      	14184.3972    	46.12240      
706.0000      	14164.3059    	46.00679      
707.0000      	14144.2716    	45.88891      
708.0000      	14124.2938    	45.89494      
709.0000      	14104.3724    	45.77926      
710.0000      	14084.5070    	45.86618      
711.0000      	14064.6976    	45.76675      
712.0000      	14044.9438    	45.54875      
713.0000      	14025.2454    	45.45978      
714.0000      	14005.6022    	45.32097      
715.0000      	13986.0140    	45.33525      
716.0000      	13966.4804    	45.41918      
717.0000      	13947.0014    	45.70706      
718.0000      	13927.5766    	45.82080      
719.0000      	13908.2058    	45.94398      
720.0000      	13888.8889    	45.99571      
721.0000      	13869.6255    	46.17855      
722.0000      	13850.4155    	46.46329      
723.0000      	13831.2586    	46.56376      
724.0000      	13812.1547    	46.86614      
725.0000      	13793.1034    	47.23287      
726.0000      	13774.1047    	47.64845      
727.0000      	13755.1582    	47.75342      
728.0000      	13736.2637    	47.78001      
729.0000      	13717.4211    	47.93997      
730.0000      	13698.6301    	48.31805      
731.0000      	13679.8906    	48.52501      
732.0000      	13661.2022    	48.59231      
733.0000      	13642.5648    	48.63778      
734.0000      	13623.9782    	49.08723      
735.0000      	13605.4422    	49.67027      
736.0000      	13586.9565    	50.20065      
737.0000      	13568.5210    	50.39160      
738.0000      	13550.1355    	50.90140      
739.0000      	13531.7997    	51.40254      
740.0000      	13513.5135    	51.86495      
741.0000      	13495.2767    	52.38208      
742.0000      	13477.0889    	52.65079      
743.0000      	13458.9502    	53.60305      
744.0000      	13440.8602    	54.32912      
745.0000      	13422.8188    	54.86821      
746.0000      	13404.8257    	55.25327      
747.0000      	13386.8809    	55.52119      
748.0000      	13368.9840    	56.16656      
749.0000      	13351.1348    	56.88485      
750.0000      	13333.3333    	57.86355      
751.0000      	13315.5792    	58.24020      
752.0000      	13297.8723    	58.77047      
753.0000      	13280.2125    	59.42929      
754.0000      	13262.5995    	60.28570      
755.0000      	13245.0331    	61.02890      
756.0000      	13227.5132    	61.38528      
757.0000      	13210.0396    	61.85513      
758.0000      	13192.6121    	62.43277      
759.0000      	13175.2306    	63.27753      
760.0000      	13157.8947    	64.09850      
761.0000      	13140.6045    	64.51635      
762.0000      	13123.3596    	64.97236      
763.0000      	13106.1599    	65.35535      
764.0000      	13089.0052    	65.65691      
765.0000      	13071.8954    	65.83275      
766.0000      	13054.8303    	66.04913      
767.0000      	13037.8096    	66.16219      
768.0000      	13020.8333    	66.33217      
769.0000      	13003.9012    	66.67965      
770.0000      	12987.0130    	66.78552      
771.0000      	12970.1686    	67.06929      
772.0000      	12953.3679    	67.21330      
773.0000      	12936.6106    	67.57813      
774.0000      	12919.8966    	67.61220      
775.0000      	12903.2258    	67.70792      
776.0000      	12886.5979    	67.69468      
777.0000      	12870.0129    	67.76644      
778.0000      	12853.4704    	67.54176      
779.0000      	12836.9705    	67.66714      
780.0000      	12820.5128    	67.64988      
781.0000      	12804.0973    	67.56377      
782.0000      	12787.7238    	67.88361      
783.0000      	12771.3921    	68.38354      
784.0000      	12755.1020    	68.55447      
785.0000      	12738.8535    	68.52352      
786.0000      	12722.6463    	68.40670      
787.0000      	12706.4803    	68.27869      
788.0000      	12690.3553    	68.52427      
789.0000      	12674.2712    	68.41618      
790.0000      	12658.2278    	68.46234      
791.0000      	12642.2250    	68.01550      
792.0000      	12626.2626    	67.67193      
793.0000      	12610.3405    	67.51543      
794.0000      	12594.4584    	67.64205      
795.0000      	12578.6164    	68.14998      
796.0000      	12562.8141    	68.50369      
797.0000      	12547.0514    	68.66711      
798.0000      	12531.3283    	68.23105      
799.0000      	12515.6446    	67.80800      
800.0000      	12500.0000    	67.94231      
