Unit Serial No : 240-IM0P2424-EU
Integration Time : 10 ms
Time Average: 10
Binning Average: 2
FFT Smoothing: 0%
Project Name : RPS900-R 
Sample Name :  SM240-IMOP2424-EU
Measurement No : 1
Measurement Time : 06/03/2019   14:43:50

Wavelength(nm)	Wavenumber(1/cm)	Transmittance(%)
749.0000      	13351.1348    	45.36865      
750.0000      	13333.3333    	46.64330      
751.0000      	13315.5792    	47.40947      
752.0000      	13297.8723    	48.86596      
753.0000      	13280.2125    	50.27047      
754.0000      	13262.5995    	51.59655      
755.0000      	13245.0331    	53.09622      
756.0000      	13227.5132    	53.86186      
757.0000      	13210.0396    	55.43926      
758.0000      	13192.6121    	56.95505      
759.0000      	13175.2306    	58.20226      
760.0000      	13157.8947    	59.39633      
761.0000      	13140.6045    	59.97486      
762.0000      	13123.3596    	61.28495      
763.0000      	13106.1599    	62.38538      
764.0000      	13089.0052    	63.54062      
765.0000      	13071.8954    	64.04976      
766.0000      	13054.8303    	64.83720      
767.0000      	13037.8096    	65.55688      
768.0000      	13020.8333    	66.29457      
769.0000      	13003.9012    	66.99503      
770.0000      	12987.0130    	67.26380      
771.0000      	12970.1686    	67.82169      
772.0000      	12953.3679    	68.25853      
773.0000      	12936.6106    	68.68273      
774.0000      	12919.8966    	68.89549      
775.0000      	12903.2258    	69.24671      
776.0000      	12886.5979    	69.50501      
777.0000      	12870.0129    	69.74747      
778.0000      	12853.4704    	69.90060      
779.0000      	12836.9705    	70.16798      
780.0000      	12820.5128    	70.59847      
781.0000      	12804.0973    	70.88205      
782.0000      	12787.7238    	70.80814      
783.0000      	12771.3921    	70.99709      
784.0000      	12755.1020    	71.07688      
785.0000      	12738.8535    	71.36416      
786.0000      	12722.6463    	71.32415      
787.0000      	12706.4803    	71.11490      
788.0000      	12690.3553    	71.37604      
789.0000      	12674.2712    	71.46103      
790.0000      	12658.2278    	71.57613      
791.0000      	12642.2250    	71.07092      
792.0000      	12626.2626    	70.89910      
793.0000      	12610.3405    	70.99908      
794.0000      	12594.4584    	71.34315      
795.0000      	12578.6164    	71.66163      
796.0000      	12562.8141    	71.46661      
797.0000      	12547.0514    	71.47365      
798.0000      	12531.3283    	71.40940      
799.0000      	12515.6446    	71.34262      
800.0000      	12500.0000    	71.46337      
